stargazers_count,has_projects,has_wiki,topic_count,forks_count_log,open_issues_count_log,days_since_last_push_log
52399,True,False,6,8.842315546841863,6.311734809152915,0.6931471805599453
52207,False,False,13,8.848222068371385,1.9459101490553132,3.2188758248682006
51875,True,True,18,8.460199469896118,7.305188215393037,1.791759469228055
51727,True,True,13,8.491875383431948,6.659293919683638,6.517671272912275
51718,False,False,15,7.3938782901077555,2.3978952727983707,0.6931471805599453
51705,False,False,10,9.245610986058102,5.493061443340548,1.3862943611198906
51671,True,False,4,8.4767877767812,6.542471960506805,0.6931471805599453
51656,True,True,0,9.0455836463617,4.836281906951478,6.4425401664681985
51628,True,False,5,8.874168090363968,5.805134968916488,0.6931471805599453
51498,True,True,2,9.318835968129482,6.601230118728877,1.0986122886681096
51470,False,True,6,9.24725072599628,4.919980925828125,2.639057329615259
51424,True,True,6,9.238927828828094,5.53338948872752,3.295836866004329
51402,False,False,8,8.368693183097793,4.6443908991413725,1.0986122886681096
